"FID_A2006J,N,9,0","GISJOIN,C,80","NHGISST,C,80","NHGISCT,C,80","SHAPE_A,N,19,15","SHAPE_L,N,19,15","SrfcTmA,N,19,15","FID_A200_1,N,9,0","GISJOIN_1,C,80","NHGISST_1,C,80","NHGISCT_1,C,80","SHAPE_A_1,N,19,15","SHAPE_L_1,N,19,15","SrfcTmA_1,N,19,15","FID_A200_2,N,9,0","GISJOIN_12,C,80","NHGISST_12,C,80","NHGISCT_12,C,80","SHAPE_A_12,N,19,15","SHAPE_L_12,N,19,15","SrfcTmA_12,N,19,15","FID_A200_3,N,9,0","GISJOIN_13,C,80","NHGISST_13,C,80","NHGISCT_13,C,80","SHAPE_A_13,N,19,15","SHAPE_L_13,N,19,15","SrfcTmA_13,N,19,15","FID_A200_4,N,9,0","GISJOIN_14,C,80","NHGISST_14,C,80","NHGISCT_14,C,80","SHAPE_A_14,N,19,15","SHAPE_L_14,N,19,15","SrfcTmA_14,N,19,15","FID_A200_5,N,9,0","GISJOIN_15,C,80","NHGISST_15,C,80","NHGISCT_15,C,80","SHAPE_A_15,N,19,15","SHAPE_L_15,N,19,15","SrfcTmA_15,N,19,15","FID_A200_6,N,9,0","GISJOIN_16,C,80","NHGISST_16,C,80","NHGISCT_16,C,80","SHAPE_A_16,N,19,15","SHAPE_L_16,N,19,15","SrfcTmA_16,N,19,15","FID_A200_7,N,9,0","GISJOIN_17,C,80","NHGISST_17,C,80","NHGISCT_17,C,80","SHAPE_A_17,N,19,15","SHAPE_L_17,N,19,15","SrfcTmA_17,N,19,15","SFCTemp,N,9,0"
121,0400130109701,040,0130,1313301.010840000000000,4847.014815990000000,16673.500000000000000,110,0400130109701,040,0130,1313301.010840000000000,4847.014815990000000,16489.500000000000000,107,0400130109701,040,0130,1313301.010840000000000,4847.014815990000000,16510.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,97,0400130109701,040,0130,1313301.010840000000000,4847.014815990000000,16627.000000000000000,81,0400130109701,040,0130,1313301.010840000000000,4847.014815990000000,16727.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,90,0400130109701,040,0130,1313301.010840000000000,4847.014815990000000,16610.500000000000000,99638
122,0400130109702,040,0130,1428757.717820000000000,5204.277871050000000,16684.500000000000000,111,0400130109702,040,0130,1428757.717820000000000,5204.277871050000000,16413.000000000000000,108,0400130109702,040,0130,1428757.717820000000000,5204.277871050000000,16495.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,98,0400130109702,040,0130,1428757.717820000000000,5204.277871050000000,16635.000000000000000,82,0400130109702,040,0130,1428757.717820000000000,5204.277871050000000,16722.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,91,0400130109702,040,0130,1428757.717820000000000,5204.277871050000000,16574.500000000000000,99524
123,0400130109703,040,0130,1296211.627490000000000,4840.850316040000000,16687.500000000000000,112,0400130109703,040,0130,1296211.627490000000000,4840.850316040000000,16489.500000000000000,109,0400130109703,040,0130,1296211.627490000000000,4840.850316040000000,16512.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,99,0400130109703,040,0130,1296211.627490000000000,4840.850316040000000,16631.000000000000000,83,0400130109703,040,0130,1296211.627490000000000,4840.850316040000000,16740.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,92,0400130109703,040,0130,1296211.627490000000000,4840.850316040000000,16616.500000000000000,99677
125,0400130109705,040,0130,525539.308696000000000,2951.977039160000000,16687.000000000000000,114,0400130109705,040,0130,525539.308696000000000,2951.977039160000000,16455.000000000000000,111,0400130109705,040,0130,525539.308696000000000,2951.977039160000000,16495.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,101,0400130109705,040,0130,525539.308696000000000,2951.977039160000000,16621.000000000000000,85,0400130109705,040,0130,525539.308696000000000,2951.977039160000000,16717.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,94,0400130109705,040,0130,525539.308696000000000,2951.977039160000000,16608.000000000000000,99583
131,0400130110300,040,0130,2521706.419020000000000,6383.924787880000000,16664.750000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,118,0400130110300,040,0130,2521706.419020000000000,6383.924787880000000,16513.750000000000000,122,0400130110300,040,0130,2521706.419020000000000,6383.924787880000000,16610.000000000000000,104,0400130110300,040,0130,2521706.419020000000000,6383.924787880000000,16658.750000000000000,93,0400130110300,040,0130,2521706.419020000000000,6383.924787880000000,16719.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,99,0400130110300,040,0130,2521706.419020000000000,6383.924787880000000,16635.750000000000000,99802
134,0400130111203,040,0130,430296.210250000000000,2683.288593800000000,16673.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,120,0400130111203,040,0130,430296.210250000000000,2683.288593800000000,16486.000000000000000,124,0400130111203,040,0130,430296.210250000000000,2683.288593800000000,16581.800000000000000,106,0400130111203,040,0130,430296.210250000000000,2683.288593800000000,16640.800000000000000,95,0400130111203,040,0130,430296.210250000000000,2683.288593800000000,16696.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,101,0400130111203,040,0130,430296.210250000000000,2683.288593800000000,16577.800000000000000,99655
137,0400130112100,040,0130,2584856.889180000000000,6427.161382090000000,16664.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,121,0400130112100,040,0130,2584856.889180000000000,6427.161382090000000,16523.000000000000000,126,0400130112100,040,0130,2584856.889180000000000,6427.161382090000000,16645.333333300000000,111,0400130112100,040,0130,2584856.889180000000000,6427.161382090000000,16628.666666700000000,97,0400130112100,040,0130,2584856.889180000000000,6427.161382090000000,16732.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,104,0400130112100,040,0130,2584856.889180000000000,6427.161382090000000,16640.333333300000000,99833
139,0400130112202,040,0130,1120838.808030000000000,4822.637706440000000,16663.500000000000000,123,0400130112202,040,0130,1120838.808030000000000,4822.637706440000000,16486.500000000000000,123,0400130112202,040,0130,1120838.808030000000000,4822.637706440000000,16513.000000000000000,128,0400130112202,040,0130,1120838.808030000000000,4822.637706440000000,16619.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,99,0400130112202,040,0130,1120838.808030000000000,4822.637706440000000,16710.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,106,0400130112202,040,0130,1120838.808030000000000,4822.637706440000000,16604.000000000000000,99597
145,0400130112503,040,0130,2537512.566480000000000,6346.612963630000000,16667.250000000000000,129,0400130112503,040,0130,2537512.566480000000000,6346.612963630000000,16500.750000000000000,129,0400130112503,040,0130,2537512.566480000000000,6346.612963630000000,16521.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,105,0400130112503,040,0130,2537512.566480000000000,6346.612963630000000,16767.750000000000000,83,0400130112503,040,0130,2537512.566480000000000,6346.612963630000000,16238.250000000000000,112,0400130112503,040,0130,2537512.566480000000000,6346.612963630000000,16596.250000000000000,99291
148,0400130112507,040,0130,1199265.770120000000000,7155.709150800000000,16665.100000000000000,132,0400130112507,040,0130,1199265.770120000000000,7155.709150800000000,16479.200000000000000,132,0400130112507,040,0130,1199265.770120000000000,7155.709150800000000,16510.300000000000000,135,0400130112507,040,0130,1199265.770120000000000,7155.709150800000000,16601.800000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,108,0400130112507,040,0130,1199265.770120000000000,7155.709150800000000,16706.900000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,115,0400130112507,040,0130,1199265.770120000000000,7155.709150800000000,16619.400000000000000,99583
153,0400130112800,040,0130,2621437.918580000000000,6478.263041150000000,16630.000000000000000,135,0400130112800,040,0130,2621437.918580000000000,6478.263041150000000,16416.000000000000000,135,0400130112800,040,0130,2621437.918580000000000,6478.263041150000000,16467.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,116,0400130112800,040,0130,2621437.918580000000000,6478.263041150000000,16616.500000000000000,113,0400130112800,040,0130,2621437.918580000000000,6478.263041150000000,16699.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,120,0400130112800,040,0130,2621437.918580000000000,6478.263041150000000,16607.000000000000000,99436
156,0400130113500,040,0130,1924519.873550000000000,6488.057177730000000,16652.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,139,0400130113500,040,0130,1924519.873550000000000,6488.057177730000000,16499.000000000000000,142,0400130113500,040,0130,1924519.873550000000000,6488.057177730000000,16582.500000000000000,121,0400130113500,040,0130,1924519.873550000000000,6488.057177730000000,16648.500000000000000,116,0400130113500,040,0130,1924519.873550000000000,6488.057177730000000,16694.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,125,0400130113500,040,0130,1924519.873550000000000,6488.057177730000000,16586.500000000000000,99663
163,0400130114100,040,0130,1302979.276080000000000,4860.683769200000000,16636.500000000000000,146,0400130114100,040,0130,1302979.276080000000000,4860.683769200000000,16415.500000000000000,144,0400130114100,040,0130,1302979.276080000000000,4860.683769200000000,16471.000000000000000,149,0400130114100,040,0130,1302979.276080000000000,4860.683769200000000,16580.000000000000000,128,0400130114100,040,0130,1302979.276080000000000,4860.683769200000000,16608.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,132,0400130114100,040,0130,1302979.276080000000000,4860.683769200000000,16590.000000000000000,99302
166,0400130114401,040,0130,1396316.441350000000000,4974.946238630000000,16645.500000000000000,150,0400130114401,040,0130,1396316.441350000000000,4974.946238630000000,16442.000000000000000,147,0400130114401,040,0130,1396316.441350000000000,4974.946238630000000,16482.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,131,0400130114401,040,0130,1396316.441350000000000,4974.946238630000000,16610.500000000000000,124,0400130114401,040,0130,1396316.441350000000000,4974.946238630000000,16704.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,134,0400130114401,040,0130,1396316.441350000000000,4974.946238630000000,16627.500000000000000,99512
169,0400130114701,040,0130,7631778.962330000000000,12976.907453700000000,16673.222222200000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,149,0400130114701,040,0130,7631778.962330000000000,12976.907453700000000,16536.666666700000000,153,0400130114701,040,0130,7631778.962330000000000,12976.907453700000000,16630.222222200000000,133,0400130114701,040,0130,7631778.962330000000000,12976.907453700000000,16638.222222200000000,127,0400130114701,040,0130,7631778.962330000000000,12976.907453700000000,16746.111111100000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,137,0400130114701,040,0130,7631778.962330000000000,12976.907453700000000,16643.333333300000000,99868
171,0400130114703,040,0130,2619435.152420000000000,6463.918348770000000,16672.000000000000000,154,0400130114703,040,0130,2619435.152420000000000,6463.918348770000000,16504.500000000000000,151,0400130114703,040,0130,2619435.152420000000000,6463.918348770000000,16531.750000000000000,155,0400130114703,040,0130,2619435.152420000000000,6463.918348770000000,16626.750000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,129,0400130114703,040,0130,2619435.152420000000000,6463.918348770000000,16751.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,139,0400130114703,040,0130,2619435.152420000000000,6463.918348770000000,16635.250000000000000,99721
172,0400130114900,040,0130,2884042.715500000000000,7106.993148760000000,16663.750000000000000,155,0400130114900,040,0130,2884042.715500000000000,7106.993148760000000,16512.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,157,0400130114900,040,0130,2884042.715500000000000,7106.993148760000000,16624.750000000000000,136,0400130114900,040,0130,2884042.715500000000000,7106.993148760000000,16688.250000000000000,131,0400130114900,040,0130,2884042.715500000000000,7106.993148760000000,16742.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,141,0400130114900,040,0130,2884042.715500000000000,7106.993148760000000,16646.500000000000000,99878
177,0400130115900,040,0130,2573459.581430000000000,6404.705606990000000,16671.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,162,0400130115900,040,0130,2573459.581430000000000,6404.705606990000000,16536.666666700000000,167,0400130115900,040,0130,2573459.581430000000000,6404.705606990000000,16628.000000000000000,146,0400130115900,040,0130,2573459.581430000000000,6404.705606990000000,16697.333333300000000,142,0400130115900,040,0130,2573459.581430000000000,6404.705606990000000,16778.333333300000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,151,0400130115900,040,0130,2573459.581430000000000,6404.705606990000000,16666.000000000000000,99978
179,0400130116100,040,0130,2422638.937420000000000,6363.729944420000000,16738.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,164,0400130116100,040,0130,2422638.937420000000000,6363.729944420000000,16541.000000000000000,169,0400130116100,040,0130,2422638.937420000000000,6363.729944420000000,16652.000000000000000,148,0400130116100,040,0130,2422638.937420000000000,6363.729944420000000,16717.000000000000000,144,0400130116100,040,0130,2422638.937420000000000,6363.729944420000000,16779.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,153,0400130116100,040,0130,2422638.937420000000000,6363.729944420000000,16713.500000000000000,100141
181,0400130116204,040,0130,2578700.684140000000000,6434.237388570000000,16648.000000000000000,161,0400130116204,040,0130,2578700.684140000000000,6434.237388570000000,16410.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,170,0400130116204,040,0130,2578700.684140000000000,6434.237388570000000,16577.000000000000000,149,0400130116204,040,0130,2578700.684140000000000,6434.237388570000000,16641.000000000000000,146,0400130116204,040,0130,2578700.684140000000000,6434.237388570000000,16705.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,155,0400130116204,040,0130,2578700.684140000000000,6434.237388570000000,16614.000000000000000,99595
182,0400130116300,040,0130,2679656.545370000000000,6572.701112140000000,16664.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,165,0400130116300,040,0130,2679656.545370000000000,6572.701112140000000,16498.500000000000000,171,0400130116300,040,0130,2679656.545370000000000,6572.701112140000000,16588.250000000000000,150,0400130116300,040,0130,2679656.545370000000000,6572.701112140000000,16650.250000000000000,147,0400130116300,040,0130,2679656.545370000000000,6572.701112140000000,16724.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,156,0400130116300,040,0130,2679656.545370000000000,6572.701112140000000,16636.000000000000000,99762
183,0400130116726,040,0130,7104432.718460000000000,14797.635716200000000,16693.400000000000000,162,0400130116726,040,0130,7104432.718460000000000,14797.635716200000000,16488.600000000000000,168,0400130116726,040,0130,7104432.718460000000000,14797.635716200000000,16551.000000000000000,174,0400130116726,040,0130,7104432.718460000000000,14797.635716200000000,16618.800000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,154,0400130116726,040,0130,7104432.718460000000000,14797.635716200000000,16760.100000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,162,0400130116726,040,0130,7104432.718460000000000,14797.635716200000000,16715.300000000000000,99827
184,0400130216823,040,0130,14524402.794100000000000,15489.216653800000000,16660.562500000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,172,0400130216823,040,0130,14524402.794100000000000,15489.216653800000000,16485.875000000000000,176,0400130216823,040,0130,14524402.794100000000000,15489.216653800000000,16610.375000000000000,153,0400130216823,040,0130,14524402.794100000000000,15489.216653800000000,16635.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,109,0400130216823,040,0130,14524402.794100000000000,15489.216653800000000,16270.937500000000000,165,0400130216823,040,0130,14524402.794100000000000,15489.216653800000000,16595.937500000000000,99259
186,0400130218100,040,0130,980926.309142000000000,4031.075390470000000,16682.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,174,0400130218100,040,0130,980926.309142000000000,4031.075390470000000,16486.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,157,0400130218100,040,0130,980926.309142000000000,4031.075390470000000,16646.000000000000000,160,0400130218100,040,0130,980926.309142000000000,4031.075390470000000,16696.000000000000000,115,0400130218100,040,0130,980926.309142000000000,4031.075390470000000,16306.000000000000000,167,0400130218100,040,0130,980926.309142000000000,4031.075390470000000,16579.000000000000000,99395
187,0400130218200,040,0130,2579616.673120000000000,6444.334354250000000,16646.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,175,0400130218200,040,0130,2579616.673120000000000,6444.334354250000000,16470.000000000000000,178,0400130218200,040,0130,2579616.673120000000000,6444.334354250000000,16579.500000000000000,158,0400130218200,040,0130,2579616.673120000000000,6444.334354250000000,16637.500000000000000,161,0400130218200,040,0130,2579616.673120000000000,6444.334354250000000,16669.000000000000000,116,0400130218200,040,0130,2579616.673120000000000,6444.334354250000000,16273.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,99276
191,0400130319704,040,0130,7878050.105720000000000,13031.840253900000000,16648.000000000000000,166,0400130319704,040,0130,7878050.105720000000000,13031.840253900000000,16416.142857100000000,178,0400130319704,040,0130,7878050.105720000000000,13031.840253900000000,16485.857142900000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,163,0400130319704,040,0130,7878050.105720000000000,13031.840253900000000,16634.142857100000000,168,0400130319704,040,0130,7878050.105720000000000,13031.840253900000000,16695.714285700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,170,0400130319704,040,0130,7878050.105720000000000,13031.840253900000000,16591.714285700000000,99472
193,0400130522715,040,0130,2616195.555720000000000,6483.359816420000000,16627.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,193,0400130522715,040,0130,2616195.555720000000000,6483.359816420000000,16481.750000000000000,194,0400130522715,040,0130,2616195.555720000000000,6483.359816420000000,16610.750000000000000,193,0400130522715,040,0130,2616195.555720000000000,6483.359816420000000,16616.250000000000000,188,0400130522715,040,0130,2616195.555720000000000,6483.359816420000000,16707.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,189,0400130522715,040,0130,2616195.555720000000000,6483.359816420000000,16623.750000000000000,99667
196,0400130522757,040,0130,37380601.891900000000000,40705.932998600000000,16708.581395300000000,196,0400130522757,040,0130,37380601.891900000000000,40705.932998600000000,16496.674418600000000,196,0400130522757,040,0130,37380601.891900000000000,40705.932998600000000,16544.302325600000000,196,0400130522757,040,0130,37380601.891900000000000,40705.932998600000000,16661.976744200000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,193,0400130522757,040,0130,37380601.891900000000000,40705.932998600000000,16668.627907000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,193,0400130522757,040,0130,37380601.891900000000000,40705.932998600000000,16683.372093000000000,99764
199,0400210000306,040,0210,105758178.012000000000000,44687.338947100000000,16646.000000000000000,199,0400210000306,040,0210,105758178.012000000000000,44687.338947100000000,16549.000000000000000,199,0400210000306,040,0210,105758178.012000000000000,44687.338947100000000,16576.000000000000000,199,0400210000306,040,0210,105758178.012000000000000,44687.338947100000000,16613.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,199,0400210000306,040,0210,105758178.012000000000000,44687.338947100000000,16443.000000000000000,199,0400210000306,040,0210,105758178.012000000000000,44687.338947100000000,16691.000000000000000,99518
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,176,0400130422001,040,0130,1260318.830420000000000,4774.154826220000000,16418.000000000000000,188,0400130422001,040,0130,1260318.830420000000000,4774.154826220000000,16472.500000000000000,185,0400130422001,040,0130,1260318.830420000000000,4774.154826220000000,16576.000000000000000,176,0400130422001,040,0130,1260318.830420000000000,4774.154826220000000,16636.000000000000000,179,0400130422001,040,0130,1260318.830420000000000,4774.154826220000000,16666.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,181,0400130422001,040,0130,1260318.830420000000000,4774.154826220000000,16585.000000000000000,99354
-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,187,0400130422302,040,0130,2594895.522140000000000,6567.584780030000000,16416.000000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,190,0400130422302,040,0130,2594895.522140000000000,6567.584780030000000,16583.500000000000000,185,0400130422302,040,0130,2594895.522140000000000,6567.584780030000000,16653.000000000000000,185,0400130422302,040,0130,2594895.522140000000000,6567.584780030000000,16700.000000000000000,169,0400130422302,040,0130,2594895.522140000000000,6567.584780030000000,16244.000000000000000,184,0400130422302,040,0130,2594895.522140000000000,6567.584780030000000,16582.000000000000000,99178
6,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16682.333333300000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,8,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16500.333333300000000,7,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16602.222222200000000,5,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16677.888888900000000,1,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16689.444444400000000,2,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16308.666666700000000,5,0400130030312,040,0130,6811040.608220000000000,13294.148127400000000,16601.888888900000000,116063
8,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16730.666666700000000,7,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16527.333333300000000,9,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16563.666666700000000,8,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16677.000000000000000,6,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16718.333333300000000,2,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16728.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,6,0400130030316,040,0130,1935163.937290000000000,6381.802785650000000,16650.333333300000000,116596
9,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16648.333333300000000,8,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16428.333333300000000,10,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16487.666666700000000,9,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16613.333333300000000,7,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16618.666666700000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,5,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16203.666666700000000,7,0400130030318,040,0130,2090266.564530000000000,5844.544521700000000,16588.333333300000000,115588
17,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16679.500000000000000,14,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16448.500000000000000,18,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16520.500000000000000,17,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16636.000000000000000,13,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16653.000000000000000,6,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16670.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,13,0400130030334,040,0130,2591624.844110000000000,6457.935985910000000,16604.000000000000000,116212
18,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16679.500000000000000,15,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16452.000000000000000,19,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16515.750000000000000,18,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16623.750000000000000,14,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16637.750000000000000,7,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16673.250000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,14,0400130030335,040,0130,2585815.357210000000000,6414.078544400000000,16591.250000000000000,116173
21,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16765.358974400000000,17,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16521.902564100000000,22,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16626.364102600000000,21,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16712.861538500000000,16,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16747.010256400000000,9,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16774.384615400000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,16,0400130030342,040,0130,172015654.047000000000000,64219.092897600000000,16706.789743600000000,116855
22,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16709.250000000000000,18,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16439.500000000000000,23,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16526.000000000000000,23,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16646.500000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,10,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16679.250000000000000,16,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16309.250000000000000,17,0400130030344,040,0130,2804571.166220000000000,6731.176371570000000,16611.000000000000000,115921
25,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16719.611111100000000,23,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16486.055555600000000,27,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16570.555555600000000,28,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16655.944444400000000,17,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16674.888888900000000,11,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16727.611111100000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,18,0400130030358,040,0130,17262468.800100000000000,18036.816709900000000,16640.444444400000000,116475
33,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16787.650000000000000,30,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16516.675000000000000,34,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16656.575000000000000,36,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16723.725000000000000,23,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16792.825000000000000,16,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16797.425000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,24,0400130030367,040,0130,36882924.410600000000000,35920.625555600000000,16725.950000000000000,117001
36,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16665.500000000000000,33,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16424.300000000000000,37,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16516.400000000000000,39,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16624.400000000000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,19,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16672.100000000000000,29,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16298.100000000000000,27,0400130030372,040,0130,7568948.155060000000000,12646.180811000000000,16606.100000000000000,115807
37,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16689.833333300000000,34,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16465.833333300000000,38,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16520.333333300000000,40,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16642.500000000000000,26,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16635.000000000000000,20,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16681.833333300000000,-1,,,,0.000000000000000,0.000000000000000,0.000000000000000,28,0400130030373,040,0130,4086409.550960000000000,9069.348217950000000,16588.500000000000000,116224
